SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,025,New York,Delaware County,3,16,2176,1056,1120,1030,1086,12,10,1,5,5,7,1,0,7,12,1037,1094,13,17,3,10,9,11,1,2,1038,1104,1016,1073,9,10,1,3,5,7,1,0,6,11,1022,1080,10,16,3,7,8,11,1,2,18,16,14,13,3,0,0,2,0,0,0,0,1,1,15,14,3,1,0,3,1,0,0,0
050,36,025,New York,Delaware County,3,17,1351,596,755,577,735,8,3,2,4,2,6,0,1,7,6,583,740,11,6,3,6,5,8,1,1,586,739,568,720,8,3,2,3,2,6,0,1,6,6,573,725,10,6,3,5,5,8,1,1,10,16,9,15,0,0,0,1,0,0,0,0,1,0,10,15,1,0,0,1,0,0,0,0
050,36,025,New York,Delaware County,3,18,1243,497,746,480,726,5,9,4,3,1,3,0,0,7,5,486,730,7,11,6,6,4,3,1,1,487,734,475,717,2,8,3,2,1,3,0,0,6,4,480,720,4,9,5,5,3,3,1,1,10,12,5,9,3,1,1,1,0,0,0,0,1,1,6,10,3,2,1,1,1,0,0,0
050,36,027,New York,Dutchess County,1,0,295911,147926,147985,119059,120531,18767,16885,750,745,5120,5619,133,131,4097,4074,122728,124165,21264,19411,1640,1621,6360,6819,271,302,127652,129194,103004,105511,16226,14748,207,244,4985,5447,54,59,3176,3185,105816,108321,18064,16621,834,885,6136,6569,157,180,20274,18791,16055,15020,2541,2137,543,501,135,172,79,72,921,889,16912,15844,3200,2790,806,736,224,250,114,122
050,36,027,New York,Dutchess County,1,1,13373,6811,6562,4982,4847,1014,980,59,66,217,200,11,9,528,460,5474,5278,1363,1278,139,131,369,336,18,20,5286,5027,3907,3732,741,738,10,10,199,182,3,2,426,363,4304,4072,1014,965,63,51,340,307,7,9,1525,1535,1075,1115,273,242,49,56,18,18,8,7,102,97,1170,1206,349,313,76,80,29,29,11,11
050,36,027,New York,Dutchess County,1,2,14546,7552,6994,5591,5187,1080,967,52,68,276,253,9,6,544,513,6093,5669,1431,1314,133,142,441,394,24,17,6062,5548,4442,4110,894,799,8,12,273,229,1,2,444,396,4853,4481,1172,1055,65,57,423,359,11,10,1490,1446,1149,1077,186,168,44,56,3,24,8,4,100,117,1240,1188,259,259,68,85,18,35,13,7
050,36,027,New York,Dutchess County,1,3,16358,8382,7976,6306,5966,1161,1155,61,66,339,295,6,8,509,486,6775,6418,1508,1485,143,139,486,428,15,21,6696,6343,5005,4718,950,949,14,9,332,280,2,0,393,387,5369,5076,1204,1206,66,57,468,406,9,9,1686,1633,1301,1248,211,206,47,57,7,15,4,8,116,99,1406,1342,304,279,77,82,18,22,6,12
050,36,027,New York,Dutchess County,1,4,21200,10639,10561,8291,8215,1299,1256,68,63,515,537,5,6,461,484,8711,8654,1593,1549,146,138,661,712,24,19,8940,8899,6940,6907,1100,1068,16,14,502,518,4,1,378,391,7284,7258,1330,1292,73,67,642,682,17,13,1699,1662,1351,1308,199,188,52,49,13,19,1,5,83,93,1427,1396,263,257,73,71,19,30,7,6
050,36,027,New York,Dutchess County,1,5,20965,10460,10505,8149,8302,1435,1215,45,59,399,483,14,8,418,438,8532,8703,1694,1482,123,141,531,621,29,25,8879,8996,6908,7109,1241,1050,20,20,382,471,6,1,322,345,7201,7423,1427,1250,73,82,503,598,17,12,1581,1509,1241,1193,194,165,25,39,17,12,8,7,96,93,1331,1280,267,232,50,59,28,23,12,13
050,36,027,New York,Dutchess County,1,6,17595,9358,8237,7078,6358,1666,1239,48,44,269,293,5,11,292,292,7344,6618,1843,1419,119,107,350,376,16,27,7842,6945,5908,5327,1443,1083,21,20,258,284,3,6,209,225,6096,5525,1566,1215,62,66,334,362,9,16,1516,1292,1170,1031,223,156,27,24,11,9,2,5,83,67,1248,1093,277,204,57,41,16,14,7,11
050,36,027,New York,Dutchess County,1,7,17510,9140,8370,6917,6569,1661,1208,58,53,276,315,18,14,210,211,7101,6758,1780,1334,110,105,343,379,28,22,7531,7080,5678,5543,1415,1041,12,20,266,304,6,6,154,166,5812,5691,1496,1135,46,55,328,363,13,11,1609,1290,1239,1026,246,167,46,33,10,11,12,8,56,45,1289,1067,284,199,64,50,15,16,15,11
050,36,027,New York,Dutchess County,1,8,17550,9043,8507,6933,6732,1514,1217,64,37,317,331,14,11,201,179,7111,6888,1632,1321,119,76,372,386,19,27,7287,7085,5545,5577,1280,1054,13,4,302,313,7,6,140,131,5665,5689,1354,1125,48,30,356,366,10,15,1756,1422,1388,1155,234,163,51,33,15,18,7,5,61,48,1446,1199,278,196,71,46,16,20,9,12
050,36,027,New York,Dutchess County,1,9,17398,8981,8417,6954,6587,1438,1125,64,62,319,425,5,11,201,207,7137,6762,1553,1255,118,112,374,485,11,22,7322,7066,5640,5490,1218,978,12,20,312,413,2,5,138,160,5762,5625,1290,1070,45,57,362,471,7,12,1659,1351,1314,1097,220,147,52,42,7,12,3,6,63,47,1375,1137,263,185,73,55,12,14,4,10
050,36,027,New York,Dutchess County,1,10,18591,9464,9127,7471,7311,1407,1116,50,55,366,483,14,8,156,154,7601,7442,1497,1213,91,97,416,526,20,17,8024,7863,6305,6273,1235,981,13,20,359,476,2,6,110,107,6391,6361,1293,1045,43,48,404,515,7,12,1440,1264,1166,1038,172,135,37,35,7,7,12,2,46,47,1210,1081,204,168,48,49,12,11,13,5
050,36,027,New York,Dutchess County,1,11,21551,10804,10747,8909,8976,1350,1184,35,28,353,392,9,9,148,158,9033,9104,1430,1278,81,84,402,434,15,19,9515,9618,7826,8037,1219,1070,7,12,343,379,4,5,116,115,7920,8127,1279,1132,43,54,389,419,9,12,1289,1129,1083,939,131,114,28,16,10,13,5,4,32,43,1113,977,151,146,38,30,13,15,6,7
050,36,027,New York,Dutchess County,1,12,23998,11955,12043,10187,10209,1213,1207,45,49,365,416,7,11,138,151,10300,10332,1283,1290,94,107,406,465,16,18,10905,11010,9315,9337,1105,1113,16,20,355,411,6,6,108,123,9399,9435,1156,1174,56,70,394,456,14,11,1050,1033,872,872,108,94,29,29,10,5,1,5,30,28,901,897,127,116,38,37,12,9,2,7
050,36,027,New York,Dutchess County,1,13,21865,11116,10749,9722,9324,963,965,44,23,293,336,3,3,91,98,9793,9401,1010,1018,76,61,324,363,10,9,10366,10029,9092,8707,894,897,15,13,289,332,2,2,74,78,9146,8765,930,936,43,45,318,359,9,7,750,720,630,617,69,68,29,10,4,4,1,1,17,20,647,636,80,82,33,16,6,4,1,2
050,36,027,New York,Dutchess County,1,14,17498,8539,8959,7558,7858,580,653,26,37,297,324,2,6,76,81,7619,7917,608,694,60,76,323,346,6,12,8020,8429,7091,7409,555,605,13,22,297,321,1,1,63,71,7140,7459,577,639,42,58,321,343,4,6,519,530,467,449,25,48,13,15,0,3,1,5,13,10,479,458,31,55,18,18,2,3,2,6
050,36,027,New York,Dutchess County,1,15,13633,6404,7229,5720,6413,412,516,13,12,200,227,2,4,57,57,5761,6456,435,545,39,37,222,243,8,10,6087,6867,5443,6088,392,490,7,9,198,226,0,4,47,50,5475,6124,408,514,30,33,218,241,6,10,317,362,277,325,20,26,6,3,2,1,2,0,10,7,286,332,27,31,9,4,4,2,2,0
050,36,027,New York,Dutchess County,1,16,9500,4281,5219,3814,4637,275,385,5,8,150,147,4,2,33,40,3837,4670,291,404,19,24,163,152,5,9,4109,4965,3672,4418,258,364,3,5,149,146,2,2,25,30,3688,4443,269,376,16,16,159,151,3,9,172,254,142,219,17,21,2,3,1,1,2,0,8,10,149,227,22,28,3,8,4,1,2,0
050,36,027,New York,Dutchess County,1,17,6237,2659,3578,2359,3199,174,244,10,9,100,89,2,3,14,34,2371,3226,179,263,18,24,103,95,3,6,2543,3408,2258,3054,167,229,6,9,100,89,1,3,11,24,2267,3072,172,241,11,22,103,94,2,5,116,170,101,145,7,15,4,0,0,0,1,0,3,10,104,154,7,22,7,2,0,1,1,1
050,36,027,New York,Dutchess County,1,18,6543,2338,4205,2118,3841,125,253,3,6,69,73,3,1,20,31,2135,3869,134,269,12,20,74,78,4,2,2238,4016,2029,3675,119,239,1,5,69,73,2,1,18,23,2044,3695,127,251,9,17,74,77,3,1,100,189,89,166,6,14,2,1,0,0,1,0,2,8,91,174,7,18,3,3,0,1,1,1
050,36,027,New York,Dutchess County,2,0,295742,147851,147891,118923,120363,18814,16932,763,747,5106,5615,131,133,4114,4101,122589,123989,21196,19353,1569,1592,6494,6976,308,301,127453,128957,102777,105232,16252,14775,212,244,4970,5441,53,58,3189,3207,105599,108049,17980,16551,792,873,6243,6696,189,174,20398,18934,16146,15131,2562,2157,551,503,136,174,78,75,925,894,16990,15940,3216,2802,777,719,251,280,119,127
050,36,027,New York,Dutchess County,2,1,13379,6832,6547,4987,4829,1024,990,63,66,218,196,11,9,529,457,5486,5254,1356,1276,134,127,392,346,22,21,5296,4992,3916,3699,742,743,11,10,199,178,3,2,425,360,4317,4037,1001,956,59,48,357,314,9,9,1536,1555,1071,1130,282,247,52,56,19,18,8,7,104,97,1169,1217,355,320,75,79,35,32,13,12
050,36,027,New York,Dutchess County,2,2,14508,7529,6979,5573,5160,1078,969,53,70,272,253,9,6,544,521,6079,5649,1420,1297,130,146,450,417,20,16,6038,5529,4424,4087,891,796,9,12,268,228,1,2,445,404,4839,4465,1159,1040,65,63,431,378,9,8,1491,1450,1149,1073,187,173,44,58,4,25,8,4,99,117,1240,1184,261,257,65,83,19,39,11,8
050,36,027,New York,Dutchess County,2,3,16273,8341,7932,6261,5933,1161,1145,61,65,339,290,6,8,513,491,6729,6380,1494,1466,138,140,499,439,18,23,6647,6299,4953,4680,949,945,14,10,332,275,2,0,397,389,5315,5036,1195,1185,65,61,478,416,10,9,1694,1633,1308,1253,212,200,47,55,7,15,4,8,116,102,1414,1344,299,281,73,79,21,23,8,14
050,36,027,New York,Dutchess County,2,4,21073,10591,10482,8250,8145,1297,1257,69,65,506,525,5,6,464,484,8669,8585,1579,1539,140,138,670,709,21,18,8879,8811,6890,6831,1097,1065,17,15,493,506,4,1,378,393,7234,7189,1313,1282,69,69,646,674,17,10,1712,1671,1360,1314,200,192,52,50,13,19,1,5,86,91,1435,1396,266,257,71,69,24,35,4,8
050,36,027,New York,Dutchess County,2,5,20894,10415,10479,8104,8284,1428,1210,48,57,400,485,14,8,421,435,8488,8686,1672,1459,118,136,549,635,37,27,8832,8964,6861,7084,1234,1044,21,19,384,473,6,1,326,343,7155,7399,1409,1230,71,79,521,612,23,13,1583,1515,1243,1200,194,166,27,38,16,12,8,7,95,92,1333,1287,263,229,47,57,28,23,14,14
050,36,027,New York,Dutchess County,2,6,17585,9345,8240,7062,6353,1668,1241,49,44,272,293,5,11,289,298,7321,6617,1836,1416,109,104,364,387,20,24,7833,6938,5893,5315,1448,1085,20,19,261,284,3,6,208,229,6078,5519,1563,1213,56,62,345,368,15,14,1512,1302,1169,1038,220,156,29,25,11,9,2,5,81,69,1243,1098,273,203,53,42,19,19,5,10
050,36,027,New York,Dutchess County,2,7,17585,9179,8406,6942,6589,1669,1214,56,52,278,319,18,14,216,218,7132,6780,1777,1345,106,100,352,396,32,22,7564,7102,5700,5553,1421,1045,11,19,268,309,6,5,158,171,5836,5703,1494,1140,44,52,336,379,16,11,1615,1304,1242,1036,248,169,45,33,10,10,12,9,58,47,1296,1077,283,205,62,48,16,17,16,11
050,36,027,New York,Dutchess County,2,8,17583,9057,8526,6945,6754,1520,1214,62,38,317,329,13,12,200,179,7112,6904,1632,1317,105,77,382,392,26,21,7301,7100,5553,5593,1286,1054,12,4,302,311,7,6,141,132,5667,5703,1358,1125,39,30,362,370,16,10,1756,1426,1392,1161,234,160,50,34,15,18,6,6,59,47,1445,1201,274,192,66,47,20,22,10,11
050,36,027,New York,Dutchess County,2,9,17454,9012,8442,6978,6606,1446,1137,66,59,316,421,5,11,201,208,7153,6787,1559,1255,109,103,384,496,18,22,7326,7078,5640,5498,1224,986,13,19,309,409,2,5,138,161,5758,5636,1292,1070,40,55,370,478,13,13,1686,1364,1338,1108,222,151,53,40,7,12,3,6,63,47,1395,1151,267,185,69,48,14,18,5,9
050,36,027,New York,Dutchess County,2,10,18394,9383,9011,7393,7207,1405,1107,52,56,362,480,14,8,157,153,7526,7331,1490,1201,92,96,416,528,20,17,7941,7736,6227,6159,1234,971,14,21,355,472,2,6,109,107,6316,6243,1287,1029,40,45,404,515,7,12,1442,1275,1166,1048,171,136,38,35,7,8,12,2,48,46,1210,1088,203,172,52,51,12,13,13,5
050,36,027,New York,Dutchess County,2,11,21417,10746,10671,8847,8892,1355,1189,34,29,350,394,9,9,151,158,8968,9016,1431,1278,79,81,405,441,17,23,9438,9536,7750,7951,1218,1073,7,12,340,381,4,5,119,114,7845,8038,1272,1132,42,52,390,425,11,13,1308,1135,1097,941,137,116,27,17,10,13,5,4,32,44,1123,978,159,146,37,29,15,16,6,10
050,36,027,New York,Dutchess County,2,12,23905,11894,12011,10127,10184,1218,1207,45,50,363,408,6,11,135,151,10233,10306,1285,1282,93,104,413,462,19,23,10837,10971,9248,9308,1111,1111,15,20,353,403,5,6,105,123,9331,9403,1156,1167,53,67,399,455,15,17,1057,1040,879,876,107,96,30,30,10,5,1,5,30,28,902,903,129,115,40,37,14,7,4,6
050,36,027,New York,Dutchess County,2,13,21940,11145,10795,9736,9345,973,975,45,23,294,348,3,3,94,101,9813,9416,1012,1025,77,68,332,382,9,10,10387,10065,9101,8719,903,908,15,13,290,343,2,2,76,80,9161,8771,930,946,44,50,324,375,8,8,758,730,635,626,70,67,30,10,4,5,1,1,18,21,652,645,82,79,33,18,8,7,1,2
050,36,027,New York,Dutchess County,2,14,17626,8613,9013,7626,7898,588,665,27,36,293,324,2,7,77,83,7689,7961,616,703,58,69,322,354,6,12,8081,8468,7146,7439,563,613,14,22,293,321,1,1,64,72,7196,7491,584,644,41,53,320,349,5,6,532,545,480,459,25,52,13,14,0,3,1,6,13,11,493,470,32,59,17,16,2,5,1,6
050,36,027,New York,Dutchess County,2,15,13767,6463,7304,5766,6474,419,521,14,14,205,233,2,4,57,58,5809,6518,444,552,37,38,223,252,8,8,6144,6932,5489,6142,397,493,8,10,203,232,0,4,47,51,5522,6179,415,517,30,34,220,251,5,8,319,372,277,332,22,28,6,4,2,1,2,0,10,7,287,339,29,35,7,4,3,1,3,0
050,36,027,New York,Dutchess County,2,16,9550,4304,5246,3844,4657,271,391,5,8,149,147,4,2,31,41,3869,4691,283,411,17,23,161,155,7,7,4125,4988,3695,4432,254,372,3,5,148,146,2,2,23,31,3712,4456,260,385,13,18,160,154,5,6,179,258,149,225,17,19,2,3,1,1,2,0,8,10,157,235,23,26,4,5,1,1,2,1
050,36,027,New York,Dutchess County,2,17,6277,2677,3600,2378,3210,170,251,10,9,101,93,2,3,16,34,2392,3238,179,267,17,24,103,100,3,5,2560,3427,2277,3064,162,234,6,9,101,93,1,3,13,24,2288,3083,168,243,13,20,103,100,2,5,117,173,101,146,8,17,4,0,0,0,1,0,3,10,104,155,11,24,4,4,0,0,1,0
050,36,027,New York,Dutchess County,2,18,6532,2325,4207,2104,3843,124,249,4,6,71,77,3,1,19,31,2121,3870,131,264,10,18,77,85,5,2,2224,4021,2014,3678,118,237,2,5,71,77,2,1,17,23,2029,3698,124,247,8,15,77,83,3,2,101,186,90,165,6,12,2,1,0,0,1,0,2,8,92,172,7,17,2,3,0,2,2,0
050,36,027,New York,Dutchess County,3,0,297112,148748,148364,119182,120350,19239,17231,796,789,5167,5687,142,142,4222,4165,122929,124023,21704,19713,1626,1641,6576,7043,344,337,127493,128529,102433,104550,16556,14956,219,253,5022,5500,52,62,3211,3208,105265,107350,18301,16754,795,871,6306,6739,202,198,21255,19835,16749,15800,2683,2275,577,536,145,187,90,80,1011,957,17664,16673,3403,2959,831,770,270,304,142,139
050,36,027,New York,Dutchess County,3,1,13384,6819,6565,4967,4821,1045,1032,63,69,234,207,13,11,497,425,5432,5218,1364,1298,127,125,388,337,22,26,5238,4940,3877,3641,755,771,10,10,212,190,4,3,380,325,4236,3946,985,966,47,46,350,308,10,10,1581,1625,1090,1180,290,261,53,59,22,17,9,8,117,100,1196,1272,379,332,80,79,38,29,12,16
050,36,027,New York,Dutchess County,3,2,14491,7497,6994,5528,5162,1086,990,55,69,266,245,12,5,550,523,6034,5647,1432,1326,130,143,449,411,23,18,5982,5495,4376,4070,892,799,8,9,260,216,1,1,445,400,4788,4440,1160,1042,58,54,426,366,11,12,1515,1499,1152,1092,194,191,47,60,6,29,11,4,105,123,1246,1207,272,284,72,89,23,45,12,6
050,36,027,New York,Dutchess County,3,3,15946,8173,7773,6078,5823,1178,1117,62,63,329,281,8,11,518,478,6549,6262,1512,1430,142,134,489,425,31,25,6449,6102,4752,4527,961,932,14,9,323,265,2,2,397,367,5111,4863,1206,1160,63,53,471,397,18,11,1724,1671,1326,1296,217,185,48,54,6,16,6,9,121,111,1438,1399,306,270,79,81,18,28,13,14
050,36,027,New York,Dutchess County,3,4,20719,10483,10236,8147,7912,1294,1272,70,74,494,492,5,8,473,478,8579,8347,1581,1547,143,147,661,671,21,22,8693,8497,6728,6565,1086,1059,18,16,481,471,3,1,377,385,7069,6913,1304,1267,72,68,634,638,17,11,1790,1739,1419,1347,208,213,52,58,13,21,2,7,96,93,1510,1434,277,280,71,79,27,33,4,11
050,36,027,New York,Dutchess County,3,5,20792,10368,10424,8019,8228,1422,1179,56,60,422,513,11,8,438,436,8419,8622,1677,1436,130,138,575,667,32,30,8715,8854,6725,6982,1215,1003,24,22,405,499,5,1,341,347,7035,7294,1401,1199,76,80,546,641,20,16,1653,1570,1294,1246,207,176,32,38,17,14,6,7,97,89,1384,1328,276,237,54,58,29,26,12,14
050,36,027,New York,Dutchess County,3,6,17855,9471,8384,7177,6479,1636,1245,50,48,285,290,7,8,316,314,7465,6763,1825,1437,116,111,374,384,22,20,7915,7011,5975,5371,1420,1099,24,22,274,279,3,4,219,236,6172,5585,1545,1238,60,65,354,363,14,10,1556,1373,1202,1108,216,146,26,26,11,11,4,4,97,78,1293,1178,280,199,56,46,20,21,8,10
050,36,027,New York,Dutchess County,3,7,18265,9567,8698,7197,6763,1767,1281,53,51,276,331,15,17,259,255,7420,6990,1906,1428,111,107,371,419,29,29,7867,7318,5911,5682,1496,1092,8,19,266,322,4,7,182,196,6068,5854,1585,1201,42,55,349,399,14,15,1700,1380,1286,1081,271,189,45,32,10,9,11,10,77,59,1352,1136,321,227,69,52,22,20,15,14
050,36,027,New York,Dutchess County,3,8,18079,9318,8761,7134,6928,1590,1247,60,45,320,339,11,11,203,191,7304,7090,1703,1354,107,86,382,403,29,22,7517,7296,5699,5732,1347,1092,14,8,307,319,8,5,142,140,5815,5849,1419,1164,46,37,363,377,18,12,1801,1465,1435,1196,243,155,46,37,13,20,3,6,61,51,1489,1241,284,190,61,49,19,26,11,10
050,36,027,New York,Dutchess County,3,9,18031,9318,8713,7199,6773,1510,1222,73,57,324,432,12,11,200,218,7371,6959,1623,1348,121,109,386,498,23,26,7519,7237,5785,5579,1268,1050,13,19,316,421,2,5,135,163,5898,5716,1332,1136,42,55,373,481,11,16,1799,1476,1414,1194,242,172,60,38,8,11,10,6,65,55,1473,1243,291,212,79,54,13,17,12,10
050,36,027,New York,Dutchess County,3,10,17850,9179,8671,7141,6881,1427,1076,68,67,364,475,14,11,165,161,7277,7009,1517,1177,109,107,418,530,27,18,7677,7335,5937,5785,1257,936,17,23,356,466,2,8,108,117,6023,5875,1307,1005,41,52,405,515,11,13,1502,1336,1204,1096,170,140,51,44,8,9,12,3,57,44,1254,1134,210,172,68,55,13,15,16,5
050,36,027,New York,Dutchess County,3,11,20956,10566,10390,8642,8576,1367,1198,38,32,352,409,9,6,158,169,8775,8715,1448,1293,84,82,414,461,19,19,9196,9197,7502,7599,1216,1077,8,9,341,394,5,3,124,115,7605,7691,1275,1134,46,46,397,440,13,12,1370,1193,1140,977,151,121,30,23,11,15,4,3,34,54,1170,1024,173,159,38,36,17,21,6,7
050,36,027,New York,Dutchess County,3,12,23376,11646,11730,9868,9913,1244,1207,39,50,359,395,6,12,130,153,9968,10028,1310,1288,85,103,408,450,14,27,10530,10652,8927,9011,1134,1099,12,21,349,391,3,6,105,124,9008,9103,1181,1159,50,68,394,442,10,17,1116,1078,941,902,110,108,27,29,10,4,3,6,25,29,960,925,129,129,35,35,14,8,4,10
050,36,027,New York,Dutchess County,3,13,22363,11310,11053,9821,9526,1041,1006,43,27,297,377,5,5,103,112,9905,9616,1086,1065,78,68,338,411,18,13,10508,10247,9154,8841,966,933,13,12,291,371,4,5,80,85,9216,8906,995,973,45,45,330,403,14,11,802,806,667,685,75,73,30,15,6,6,1,0,23,27,689,710,91,92,33,23,8,8,4,2
050,36,027,New York,Dutchess County,3,14,18045,8831,9214,7812,8059,616,712,30,33,291,315,2,8,80,87,7879,8128,648,751,59,66,320,348,5,13,8258,8634,7294,7570,588,653,16,23,290,312,1,1,69,75,7350,7627,612,685,44,53,318,343,3,6,573,580,518,489,28,59,14,10,1,3,1,7,11,12,529,501,36,66,15,13,2,5,2,7
050,36,027,New York,Dutchess County,3,15,14417,6769,7648,6033,6763,431,547,18,20,222,254,2,3,63,61,6084,6808,455,579,44,49,245,270,8,10,6430,7255,5744,6419,404,511,10,13,220,254,0,3,52,55,5784,6458,422,538,34,41,241,270,5,10,339,393,289,344,27,36,8,7,2,0,2,0,11,6,300,350,33,41,10,8,4,0,3,0
050,36,027,New York,Dutchess County,3,16,9684,4355,5329,3889,4733,277,399,3,6,150,149,5,3,31,39,3909,4762,291,419,14,21,164,162,8,8,4146,5053,3711,4489,260,380,1,3,149,147,2,3,23,31,3727,4510,266,393,10,16,162,160,4,8,209,276,178,244,17,19,2,3,1,2,3,0,8,8,182,252,25,26,4,5,2,2,4,0
050,36,027,New York,Dutchess County,3,17,6380,2748,3632,2441,3244,177,245,8,11,102,97,1,3,19,32,2455,3266,185,263,14,24,108,105,5,6,2637,3438,2347,3081,167,225,4,10,102,97,1,3,16,22,2358,3094,174,237,9,19,107,105,5,5,111,194,94,163,10,20,4,1,0,0,0,0,3,10,97,172,11,26,5,5,1,0,0,1
050,36,027,New York,Dutchess County,3,18,6479,2330,4149,2089,3766,131,256,7,7,80,86,4,1,19,33,2104,3793,141,274,12,21,86,91,8,5,2216,3968,1989,3606,124,245,5,5,80,86,2,1,16,25,2002,3626,132,257,10,18,86,91,4,3,114,181,100,160,7,11,2,2,0,0,2,0,3,8,102,167,9,17,2,3,0,0,4,2
050,36,029,New York,Erie County,1,0,954236,465247,488989,371129,384908,61630,70338,3561,3853,18436,18975,238,250,10253,10665,380487,394573,67888,76951,5670,6142,21569,22116,527,585,437787,460287,350647,363676,57489,65665,2571,2876,18175,18724,120,149,8785,9197,358639,371987,62685,71189,4248,4747,21172,21730,364,420,27460,28702,20482,21232,4141,4673,990,977,261,251,118,101,1468,1468,21848,22586,5203,5762,1422,1395,397,386,163,165
050,36,029,New York,Erie County,1,1,51192,26260,24932,17961,16990,4839,4752,343,302,1544,1435,31,29,1542,1424,19421,18343,5837,5665,567,508,2001,1862,50,47,23622,22462,16281,15397,4336,4249,158,165,1505,1411,14,14,1328,1226,17542,16566,5172,5017,326,314,1939,1818,28,26,2638,2470,1680,1593,503,503,185,137,39,24,17,15,214,198,1879,1777,665,648,241,194,62,44,22,21
050,36,029,New York,Erie County,1,2,53553,27351,26202,18961,17842,4887,4947,340,366,1559,1517,28,32,1576,1498,20447,19260,5904,5929,574,585,2033,1956,52,57,24662,23512,17178,16042,4409,4496,157,177,1532,1487,13,15,1373,1295,18472,17267,5272,5320,339,343,1987,1905,32,37,2689,2690,1783,1800,478,451,183,189,27,30,15,17,203,203,1975,1993,632,609,235,242,46,51,20,20
050,36,029,New York,Erie County,1,3,55246,28269,26977,19959,18946,5145,5040,266,260,1392,1297,24,17,1483,1417,21333,20265,6115,5977,505,483,1839,1696,61,48,25429,24135,17924,16928,4655,4545,193,176,1382,1282,9,9,1266,1195,19097,18042,5462,5313,370,340,1809,1666,40,31,2840,2842,2035,2018,490,495,73,84,10,15,15,8,217,222,2236,2223,653,664,135,143,30,30,21,17
050,36,029,New York,Erie County,1,4,59552,30234,29318,22048,21246,5117,4896,232,293,1660,1640,12,20,1165,1223,23119,22355,5883,5692,442,513,1993,2011,41,51,27735,26582,20253,19266,4683,4449,164,216,1641,1604,6,13,988,1034,21164,20204,5311,5103,324,381,1963,1948,27,41,2499,2736,1795,1980,434,447,68,77,19,36,6,7,177,189,1955,2151,572,589,118,132,30,63,14,10
050,36,029,New York,Erie County,1,5,60338,30108,30230,21636,21470,5358,5451,261,270,1800,2015,17,15,1036,1009,22586,22401,6023,6108,448,461,2110,2297,46,43,27659,27659,19887,19584,4925,5029,185,176,1772,1989,8,11,882,870,20692,20384,5477,5583,332,326,2063,2260,33,35,2449,2571,1749,1886,433,422,76,94,28,26,9,4,154,139,1894,2017,546,525,116,135,47,37,13,8
050,36,029,New York,Erie County,1,6,65965,33097,32868,24987,24014,5536,5851,242,313,1479,1732,14,7,839,951,25750,24881,6041,6424,435,521,1726,2016,44,41,30689,30403,23182,22145,5156,5481,191,219,1443,1711,9,5,708,842,23824,22908,5574,5977,335,396,1677,1987,34,34,2408,2465,1805,1869,380,370,51,94,36,21,5,2,131,109,1926,1973,467,447,100,125,49,29,10,7
050,36,029,New York,Erie County,1,7,68213,34264,33949,27102,26018,4733,5216,283,244,1528,1778,17,26,601,667,27640,26614,5051,5604,424,406,1740,1982,48,57,31919,31641,25254,24251,4428,4843,188,184,1516,1756,8,18,525,589,25723,24779,4693,5176,306,315,1721,1952,34,42,2345,2308,1848,1767,305,373,95,60,12,22,9,8,76,78,1917,1835,358,428,118,91,19,30,14,15
050,36,029,New York,Erie County,1,8,60154,30020,30134,24243,23373,3557,4375,239,247,1541,1587,15,24,425,528,24629,23839,3791,4674,348,371,1672,1757,33,60,28040,28169,22693,21938,3289,3988,180,191,1517,1581,10,11,351,460,23009,22342,3471,4237,263,296,1646,1747,25,39,1980,1965,1550,1435,268,387,59,56,24,6,5,13,74,68,1620,1497,320,437,85,75,26,10,8,21
