"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"DEU-HH","2014-2015",17567,17435,16550,18321,132,1017,-754,1792843,980,966.34,926.48,1006.2,13.66,53.52,-26.2,469.7,463.97,445.36,482.58,5.73,24.34,-12.88,982.9,978.04,933.86,1022.22,4.86,49.04,-39.32,704.5,699.13,669.16,729.1,5.37,35.34,-24.6,990.1,985.65,940.79,1030.52,4.45,49.31,-40.42
"DEU-HH","2015-2016",17096,17520,16722,18318,-424,374,-1222,1815154,942,966.06,925.7,1006.41,-24.06,16.3,-64.41,448.8,460.1,441.26,478.94,-11.3,7.54,-30.14,949.2,973.05,928.33,1017.77,-23.85,20.87,-68.57,677.4,694.61,664.27,724.95,-17.21,13.13,-47.55,955.2,980.16,934.74,1025.58,-24.96,20.46,-70.38
"DEU-HH","2016-2017",17833,17605,16838,18372,228,995,-539,1832784,973.1,965.77,924.73,1006.81,7.33,48.37,-33.71,461.9,456.22,437.01,475.44,5.68,24.89,-13.54,985.2,968.06,922.44,1013.67,17.14,62.76,-28.47,700.9,690.09,659.14,721.03,10.81,41.76,-20.13,991.4,974.67,928.34,1020.99,16.73,63.06,-29.59
"DEU-HH","2017-2018",17978,17690,16891,18488,288,1087,-510,1842472,975.8,965.49,923.59,1007.39,10.31,52.21,-31.59,457.3,452.35,432.62,472.08,4.95,24.68,-14.78,985.7,963.06,916.23,1009.9,22.64,69.47,-24.2,699.1,685.56,653.79,717.34,13.54,45.31,-18.24,993.3,969.17,921.61,1016.74,24.13,71.69,-23.44
"DEU-HH","2018-2019",17550,17774,16889,18660,-224,661,-1110,1848469,949.4,965.2,922.27,1008.13,-15.8,27.13,-58.73,447.7,448.47,428.1,468.85,-0.77,19.6,-21.15,948.9,958.07,909.71,1006.43,-9.17,39.19,-57.53,676.7,681.04,648.23,713.85,-4.34,28.47,-37.15,956.2,963.68,914.57,1012.8,-7.48,41.63,-56.6
"DEU-HH","2019-2020",17917,17859,16845,18874,58,1072,-957,1852698,967.1,964.92,920.8,1009.03,2.18,46.3,-41.93,446.3,444.6,423.47,465.73,1.7,22.83,-19.43,954.4,953.07,902.91,1003.24,1.33,51.49,-48.84,679.8,676.52,642.49,710.55,3.28,37.31,-30.75,965.1,958.19,907.24,1009.13,6.91,57.86,-44.03
"DEU-HH","2020-2021",18731,17944,16773,19115,787,1958,-384,1864296,1005,964.64,919.19,1010.08,40.36,85.81,-5.08,463.2,440.72,418.73,462.72,22.48,44.47,0.48,987.9,948.08,895.87,1000.29,39.82,92.03,-12.39,703.7,672,636.58,707.41,31.7,67.12,-3.71,997.9,952.7,899.67,1005.72,45.2,98.23,-7.82
"DEU-HH","2021-2022",19252,18029,16682,19375,1223,2570,-123,1894285,1016.4,964.35,917.44,1011.26,52.05,98.96,5.14,469.9,436.85,413.9,459.8,33.05,56,10.1,1000.8,943.09,888.61,997.57,57.71,112.19,3.23,713.1,667.47,630.52,704.43,45.63,82.58,8.67,1010.5,947.2,891.88,1002.53,63.3,118.62,7.97
"DEU-MV","2000-2001",17406,,,,,,,1756260,991,,,,,,,654.5,,,,,,,1301.7,,,,,,,952,,,,,,,1670.1,,,,,,
"DEU-MV","2001-2002",17045,,,,,,,1741766,978.6,,,,,,,632.9,,,,,,,1275.8,,,,,,,929.5,,,,,,,1640,,,,,,
"DEU-MV","2002-2003",17799,,,,,,,1729223,1029.2,,,,,,,650.5,,,,,,,1316.2,,,,,,,958.5,,,,,,,1694.5,,,,,,
"DEU-MV","2003-2004",17090,,,,,,,1716699,995.5,,,,,,,605.7,,,,,,,1217.4,,,,,,,888.1,,,,,,,1566.5,,,,,,
"DEU-MV","2004-2005",17426,,,,,,,1704006,1022.5,,,,,,,596.8,,,,,,,1192.3,,,,,,,872.4,,,,,,,1535.2,,,,,,
"DEU-MV","2005-2006",17337,,,,,,,1690381,1025.6,,,,,,,574.8,,,,,,,1148.1,,,,,,,839.5,,,,,,,1477.3,,,,,,
"DEU-MV","2006-2007",17425,,,,,,,1675986,1039.6,1051.61,995.85,1107.37,-12.01,43.75,-67.77,565,572.03,549.3,594.76,-7.03,15.7,-29.76,1127.5,,,,,,,825.1,,,,,,,1451.6,,,,,,
"DEU-MV","2007-2008",17717,,,,,,,1661290,1066.4,1076.36,1021.93,1130.78,-9.96,44.47,-64.38,567,572.48,550.29,594.66,-5.48,16.71,-27.66,1117.8,,,,,,,820.8,830.53,793.18,867.89,-9.73,27.62,-47.09,1434.6,,,,,,
"DEU-MV","2008-2009",18367,,,,,,,1649242,1113.6,1101.11,1047.8,1154.41,12.49,65.8,-40.81,571.2,572.92,551.19,594.65,-1.72,20.01,-23.45,1134.9,1131.36,1073.82,1188.9,3.54,61.08,-54,830.6,828.24,791.91,864.57,2.36,38.69,-33.97,1458.2,1447.87,1368.95,1526.8,10.33,89.25,-68.6
"DEU-MV","2009-2010",18576,,,,,,,1632973,1137.5,1125.86,1073.44,1178.28,11.64,64.06,-40.78,575.2,573.37,552,594.73,1.83,23.2,-19.53,1128.7,1124.99,1069.26,1180.72,3.71,59.44,-52.02,829.9,825.95,790.46,861.44,3.95,39.44,-31.54,1446.6,1438.09,1361.65,1514.52,8.51,84.95,-67.92
"DEU-MV","2010-2011",18550,,,,,,,1606321,1154.8,1150.61,1098.83,1202.38,4.19,55.97,-47.58,583.8,573.81,552.71,594.92,9.99,31.09,-11.12,1119.7,1118.62,1064.35,1172.9,1.08,55.35,-53.2,829.9,823.66,788.81,858.5,6.24,41.09,-28.6,1426.1,1428.31,1353.86,1502.75,-2.21,72.24,-76.65
"DEU-MV","2011-2012",18851,,,,,,,1599508,1178.5,1175.36,1123.97,1226.74,3.14,54.53,-48.24,582.3,574.26,553.31,595.2,8.04,28.99,-12.9,1114.8,1112.25,1059.04,1165.47,2.55,55.76,-50.67,827.3,821.36,786.95,855.78,5.94,40.35,-28.48,1418.7,1418.52,1345.54,1491.51,0.18,73.16,-72.81
"DEU-MV","2012-2013",19814,,,,,,,1597353,1240.5,1200.11,1148.85,1251.36,40.39,91.65,-10.86,592.5,574.7,553.81,595.59,17.8,38.69,-3.09,1140.4,1105.89,1053.32,1158.45,34.51,87.08,-18.05,844.6,819.07,784.88,853.26,25.53,59.72,-8.66,1452.7,1408.74,1336.64,1480.84,43.96,116.06,-28.14
"DEU-MV","2013-2014",18768,,,,,,,1602653,1171.1,1224.86,1173.47,1276.24,-53.76,-2.37,-105.14,558.6,575.14,554.2,596.09,-16.54,4.4,-37.49,1044.7,1099.52,1047.17,1151.87,-54.82,-2.47,-107.17,781.8,816.78,782.59,850.97,-34.98,-0.79,-69.17,1322.7,1398.95,1327.16,1470.75,-76.25,-4.46,-148.05
"DEU-MV","2014-2015",20281,20109,19115,21103,172,1166,-822,1611449,1258.6,1249.61,1197.83,1301.38,8.99,60.77,-42.78,581.9,575.59,554.48,596.69,6.31,27.42,-14.79,1097.9,1093.15,1040.58,1145.72,4.75,57.32,-47.82,819.8,814.49,780.07,848.9,5.31,39.73,-29.1,1391.7,1389.17,1317.07,1461.27,2.53,74.63,-69.57
"DEU-MV","2015-2016",20244,20520,19624,21416,-276,620,-1172,1610853,1256.8,1274.36,1221.94,1326.78,-17.56,34.86,-69.98,568.3,576.03,554.67,597.4,-7.73,13.63,-29.1,1067.6,1086.78,1033.57,1140,-19.18,34.03,-72.4,798.9,812.19,777.35,847.04,-13.29,21.55,-48.14,1352.5,1379.39,1306.4,1452.37,-26.89,46.1,-99.87
"DEU-MV","2016-2017",20734,20931,20070,21792,-197,664,-1058,1610710,1287.2,1299.11,1245.8,1352.41,-11.91,41.4,-65.21,564,576.48,554.75,598.21,-12.48,9.25,-34.21,1068.8,1080.41,1026.14,1134.69,-11.61,42.66,-65.89,798.3,809.9,774.41,845.39,-11.6,23.89,-47.09,1358.1,1369.6,1295.16,1444.05,-11.5,62.94,-85.95
"DEU-MV","2017-2018",21875,21342,20446,22238,533,1429,-363,1609306,1359.2,1323.86,1269.43,1378.28,35.34,89.77,-19.08,584.9,576.92,554.74,599.11,7.98,30.16,-14.21,1107.6,1074.05,1018.32,1129.77,33.55,89.28,-22.17,827.6,807.61,771.28,843.94,19.99,56.32,-16.34,1407.4,1359.82,1283.38,1436.26,47.58,124.02,-28.86
"DEU-MV","2018-2019",21521,21753,20759,22747,-232,762,-1226,1608909,1337.6,1348.61,1292.85,1404.37,-11.01,44.75,-66.77,576.4,577.37,554.64,600.1,-0.97,21.76,-23.7,1069.6,1067.68,1010.13,1125.22,1.92,59.47,-55.62,805.6,805.32,767.96,842.67,0.28,37.64,-37.07,1353.8,1350.04,1271.11,1428.96,3.76,82.69,-75.16
"DEU-MV","2019-2020",21588,22164,21025,23303,-576,563,-1715,1610789,1340.2,1373.36,1316.05,1430.66,-33.16,24.15,-90.46,566.2,577.81,554.45,601.17,-11.61,11.75,-34.97,1055,1061.31,1001.62,1120.99,-6.31,53.38,-65.99,793.8,803.02,764.48,841.56,-9.22,29.32,-47.76,1338.4,1340.25,1258.39,1422.12,-1.85,80.01,-83.72
"DEU-MV","2020-2021",23284,22575,21260,23891,709,2024,-607,1615841,1441.1,1398.11,1339.08,1457.14,42.99,102.02,-16.04,597.4,578.26,554.19,602.32,19.14,43.21,-4.92,1125.2,1054.94,992.82,1117.06,70.26,132.38,8.14,842.6,800.73,760.84,840.62,41.87,81.76,1.98,1431.3,1330.47,1245.26,1415.67,100.83,186.04,15.63
"DEU-MV","2021-2022",24819,22986,21475,24498,1833,3344,321,1629062,1523.6,1422.86,1361.93,1483.79,100.74,161.67,39.81,602.7,578.7,553.86,603.54,24,48.84,-0.84,1175.8,1048.57,983.75,1113.39,127.23,192.05,62.41,869.8,798.44,757.07,839.81,71.36,112.73,29.99,1508.8,1320.69,1231.78,1409.59,188.11,277.02,99.21
"DEU-NI","2000-2001",82543,,,,,,,7961941,1036.7,,,,,,,565.1,,,,,,,1181.7,,,,,,,849.1,,,,,,,1375.3,,,,,,
"DEU-NI","2001-2002",82889,,,,,,,7983177,1038.3,,,,,,,565.6,,,,,,,1186,,,,,,,852.2,,,,,,,1381.3,,,,,,
"DEU-NI","2002-2003",86243,,,,,,,7995015,1078.7,,,,,,,576.6,,,,,,,1225.8,,,,,,,877.6,,,,,,,1432,,,,,,
"DEU-NI","2003-2004",81402,,,,,,,7998751,1017.7,,,,,,,535.2,,,,,,,1124.2,,,,,,,808.3,,,,,,,1313.3,,,,,,
"DEU-NI","2004-2005",82988,,,,,,,7991114,1038.5,,,,,,,531.8,,,,,,,1113.1,,,,,,,801.8,,,,,,,1301.1,,,,,,
"DEU-NI","2005-2006",82840,,,,,,,7980072,1038.1,,,,,,,517.1,,,,,,,1081.8,,,,,,,779.1,,,,,,,1265,,,,,,
"DEU-NI","2006-2007",80731,,,,,,,7965399,1013.5,1045.98,988.99,1102.97,-32.48,24.51,-89.47,497.7,507.48,487.49,527.46,-9.78,10.21,-29.76,1036,,,,,,,747.4,,,,,,,1210.5,,,,,,
"DEU-NI","2007-2008",84883,,,,,,,7943044,1068.6,1058.9,1003.27,1114.52,9.7,65.33,-45.92,510.2,506.95,487.45,526.46,3.25,22.75,-16.26,1075.1,,,,,,,772.4,,,,,,,1258,,,,,,
"DEU-NI","2008-2009",85987,,,,,,,7926576,1084.8,1071.81,1017.33,1126.29,12.99,67.47,-41.49,511.5,506.43,487.32,525.54,5.07,24.18,-14.04,1069.1,1057.94,1003.72,1112.16,11.16,65.38,-43.06,769.3,762.32,725.65,799,6.98,43.65,-29.7,1248,1232.65,1167.35,1297.94,15.35,80.65,-49.94
"DEU-NI","2009-2010",85356,,,,,,,7879384,1083.2,1084.73,1031.16,1138.3,-1.53,52.04,-55.1,504,505.91,487.12,524.7,-1.91,16.88,-20.7,1049.1,1055.37,1002.86,1107.88,-6.27,46.24,-58.78,755.6,760.68,725.16,796.19,-5.08,30.44,-40.59,1223.3,1229.32,1166.08,1292.56,-6.02,57.22,-69.26
"DEU-NI","2010-2011",84927,,,,,,,7780481,1091.6,1097.65,1044.73,1150.57,-6.05,46.87,-58.97,506.9,505.38,486.83,523.94,1.52,20.07,-17.04,1044.4,1052.81,1001.66,1103.95,-8.41,42.74,-59.55,754.8,759.03,724.44,793.62,-4.23,30.36,-38.82,1215.2,1225.99,1164.4,1287.58,-10.79,50.8,-72.38
"DEU-NI","2011-2012",86718,87679,82126,93231,-961,4592,-6513,7781991,1114.4,1110.57,1058.05,1163.08,3.83,56.35,-48.68,504.9,504.86,486.44,523.28,0.04,18.46,-18.38,1047.3,1050.24,1000.1,1100.38,-2.94,47.2,-53.08,755,757.38,723.47,791.3,-2.38,31.53,-36.3,1218.7,1222.66,1162.28,1283.05,-3.96,56.42,-64.35
"DEU-NI","2012-2013",91456,88793,83528,94058,2663,7928,-2602,7800027,1172.6,1123.48,1071.1,1175.87,49.12,101.5,-3.27,521.7,504.34,485.97,522.71,17.36,35.73,-1.01,1082.5,1047.67,998.14,1097.2,34.83,84.36,-14.7,780.7,755.74,722.24,789.24,24.96,58.46,-8.54,1259.4,1219.34,1159.69,1278.99,40.06,99.71,-19.59
"DEU-NI","2013-2014",86443,89907,84842,94972,-3464,1601,-8529,7852723,1100.9,1136.4,1083.88,1188.92,-35.5,17.02,-88.02,488.5,503.82,485.4,522.23,-15.32,3.1,-33.73,1001,1045.11,995.78,1094.43,-44.11,5.22,-93.43,724.4,754.09,720.73,787.45,-29.69,3.67,-63.05,1161.7,1216.01,1156.61,1275.41,-54.31,5.09,-113.71
"DEU-NI","2014-2015",92646,91021,86060,95983,1625,6586,-3337,7928381,1168.6,1149.32,1096.4,1202.24,19.28,72.2,-33.64,506.3,503.29,484.73,521.85,3.01,21.57,-15.55,1052,1042.54,993.01,1092.07,9.46,58.99,-40.07,758,752.44,718.94,785.95,5.56,39.06,-27.95,1222.8,1212.68,1153.03,1272.33,10.12,69.77,-49.53
"DEU-NI","2015-2016",91273,92135,87174,97097,-862,4099,-5824,7949701,1148.2,1162.24,1108.66,1215.81,-14.04,39.54,-67.61,497.7,502.77,483.98,521.56,-5.07,13.72,-23.86,1024.2,1039.98,989.84,1090.12,-15.78,34.36,-65.92,740.6,750.8,716.88,784.71,-10.2,23.72,-44.11,1189,1209.35,1148.97,1269.74,-20.35,40.03,-80.74
"DEU-NI","2016-2017",94222,93250,88185,98314,972,6037,-4092,7967554,1182.6,1175.15,1120.68,1229.63,7.45,61.92,-47.03,502.7,502.25,483.14,521.35,0.45,19.56,-18.65,1048.9,1037.41,986.27,1088.55,11.49,62.63,-39.65,755.4,749.15,714.56,783.74,6.25,40.84,-28.34,1220.5,1206.03,1144.44,1267.62,14.47,76.06,-47.12
"DEU-NI","2017-2018",96574,94364,89099,99629,2210,7475,-3055,7984817,1209.5,1188.07,1132.45,1243.7,21.43,77.05,-34.2,512.1,501.72,482.22,521.23,10.38,29.88,-9.13,1065.6,1034.85,982.34,1087.36,30.75,83.26,-21.76,768.5,747.51,711.99,783.02,20.99,56.51,-14.52,1240.2,1202.7,1139.46,1265.94,37.5,100.74,-25.74
"DEU-NI","2018-2019",93295,95478,89925,101031,-2183,3370,-7736,7995901,1166.8,1200.99,1144,1257.98,-34.19,22.8,-91.18,492.2,501.2,481.21,521.19,-9,10.99,-28.99,1012.1,1032.28,978.06,1086.5,-20.18,34.04,-74.4,732.7,745.86,709.18,782.53,-13.16,23.52,-49.83,1177.3,1199.37,1134.07,1264.67,-22.07,43.23,-87.37
"DEU-NI","2019-2020",95670,96592,90678,102507,-922,4992,-6837,8009535,1194.5,1213.91,1155.34,1272.47,-19.41,39.16,-77.97,496.7,500.68,480.14,521.22,-3.98,16.56,-24.52,1022.1,1029.72,973.48,1085.96,-7.62,48.62,-63.86,740.3,744.21,706.17,782.25,-3.91,34.13,-41.95,1190.7,1196.05,1128.32,1263.78,-5.35,62.38,-73.08
"DEU-NI","2020-2021",98466,97706,91369,104044,760,7097,-5578,8057089,1222.3,1226.83,1166.49,1287.16,-4.53,55.81,-64.86,506,500.15,479,521.31,5.85,27,-15.31,1036.9,1027.15,968.62,1085.69,9.75,68.28,-48.79,751.5,742.57,702.97,782.16,8.93,48.53,-30.66,1206.7,1192.72,1122.22,1263.21,13.98,84.48,-56.51
"DEU-NI","2021-2022",104472,98821,92010,105631,5651,12462,-1159,8147117,1282.3,1239.74,1177.47,1302.02,42.56,104.83,-19.72,523,499.63,477.79,521.47,23.37,45.21,1.53,1082.3,1024.59,963.51,1085.66,57.71,118.79,-3.36,781.9,740.92,699.61,782.23,40.98,82.29,-0.33,1261.5,1189.39,1115.83,1262.95,72.11,145.67,-1.45
"DEU-NW","2000-2001",184899,,,,,,,18057264,1024,,,,,,,573,,,,,,,1194.8,,,,,,,858.3,,,,,,,1356.2,,,,,,
"DEU-NW","2001-2002",186243,,,,,,,18076433,1030.3,,,,,,,573.1,,,,,,,1203.1,,,,,,,862.7,,,,,,,1367.2,,,,,,
"DEU-NW","2002-2003",193282,,,,,,,18078390,1069.1,,,,,,,585.3,,,,,,,1241.1,,,,,,,887.8,,,,,,,1413.5,,,,,,
"DEU-NW","2003-2004",184096,,,,,,,18070789,1018.7,,,,,,,548.1,,,,,,,1149.9,,,,,,,826,,,,,,,1309.2,,,,,,
"DEU-NW","2004-2005",187260,,,,,,,18050690,1037.4,,,,,,,541.3,,,,,,,1136.3,,,,,,,816.6,,,,,,,1294.7,,,,,,
"DEU-NW","2005-2006",184938,,,,,,,18020994,1026.2,,,,,,,523.4,,,,,,,1095.2,,,,,,,787.9,,,,,,,1247.6,,,,,,
"DEU-NW","2006-2007",181543,,,,,,,17980398,1009.7,1038.71,981.76,1095.66,-29.01,27.94,-85.96,506.6,515.61,494.29,536.93,-9.01,12.31,-30.33,1055.9,,,,,,,760.2,,,,,,,1201.7,,,,,,
"DEU-NW","2007-2008",189181,,,,,,,17918762,1055.7,1049.52,993.94,1105.11,6.18,61.76,-49.41,517.2,514.11,493.3,534.92,3.09,23.9,-17.72,1087,,,,,,,780.5,,,,,,,1238.3,,,,,,
"DEU-NW","2008-2009",191419,,,,,,,17867297,1071.3,1060.34,1005.9,1114.78,10.96,65.4,-43.48,515.5,512.62,492.24,533,2.88,23.26,-17.5,1080.7,1069.37,1011.75,1126.99,11.33,68.95,-46.29,776.2,769.88,730.8,808.96,6.32,45.4,-32.76,1230,,,,,,
"DEU-NW","2009-2010",191238,,,,,,,17764253,1076.4,1071.15,1017.62,1124.68,5.25,58.78,-48.28,514.1,511.12,491.08,531.16,2.98,23.02,-17.06,1066.5,1064.95,1009.15,1120.75,1.55,57.35,-54.25,768.2,766.9,729.05,804.75,1.3,39.15,-36.55,1211.4,,,,,,
"DEU-NW","2010-2011",188519,,,,,,,17557785,1073.7,1081.96,1029.09,1134.84,-8.26,44.61,-61.14,508.2,509.62,489.83,529.42,-1.42,18.37,-21.22,1047.9,1060.53,1006.19,1114.88,-12.63,41.71,-66.98,756.3,763.92,727.06,800.78,-7.62,29.24,-44.48,1189,,,,,,
"DEU-NW","2011-2012",193302,194501,181533,207468,-1199,11769,-14166,17558795,1100.9,1092.78,1040.3,1145.26,8.12,60.6,-44.36,509.4,508.13,488.48,527.78,1.27,20.92,-18.38,1056.4,1056.12,1002.83,1109.4,0.28,53.57,-53,760.9,760.94,724.8,797.07,-0.04,36.1,-36.17,1199.4,1195.06,1111.77,1278.35,4.34,87.63,-78.95
"DEU-NW","2012-2013",201618,196529,184233,208826,5089,17385,-7208,17589315,1146.3,1103.59,1051.25,1155.94,42.71,95.05,-9.64,521.9,506.63,487.03,526.23,15.27,34.87,-4.33,1080.7,1051.7,999.07,1104.33,29,81.63,-23.63,778.7,757.95,722.26,793.65,20.75,56.44,-14.95,1226.3,1191.1,1112.12,1270.07,35.2,114.18,-43.77
"DEU-NW","2013-2014",190469,198558,186731,210386,-8089,3738,-19917,17697827,1076.3,1114.41,1061.93,1166.88,-38.11,14.37,-90.58,487.1,505.13,485.49,524.78,-18.03,1.61,-37.68,998.8,1047.28,994.87,1099.7,-48.48,3.93,-100.9,721.8,754.97,719.42,790.52,-33.17,2.38,-68.72,1131.5,1187.14,1111.17,1263.11,-55.64,20.33,-131.61
"DEU-NW","2014-2015",205737,200587,189001,212173,5150,16736,-6436,17864426,1151.7,1125.22,1072.34,1178.09,26.48,79.36,-26.39,512.2,503.64,483.84,523.43,8.56,28.36,-11.23,1059.1,1042.86,990.23,1095.5,16.24,68.87,-36.4,763.4,751.99,716.29,787.69,11.41,47.11,-24.29,1201.1,1183.18,1108.76,1257.6,17.92,92.34,-56.5
"DEU-NW","2015-2016",199231,202616,191030,214202,-3385,8201,-14971,17895278,1113.3,1136.03,1082.5,1189.57,-22.73,30.8,-76.27,494.6,502.14,482.1,522.18,-7.54,12.5,-27.58,1014.6,1038.45,985.17,1091.73,-23.85,29.43,-77.13,733.5,749.01,712.87,785.15,-15.51,20.63,-51.65,1149.8,1179.22,1104.8,1253.64,-29.42,45,-103.84
"DEU-NW","2016-2017",205655,204645,192817,216473,1010,12838,-10818,17916974,1147.8,1146.85,1092.41,1201.29,0.95,55.39,-53.49,498.5,500.64,480.26,521.03,-2.14,18.24,-22.53,1039.2,1034.03,979.68,1088.38,5.17,59.52,-49.18,748,746.03,709.17,782.89,1.97,38.83,-34.89,1181.3,1175.26,1099.29,1251.23,6.04,82.01,-69.93
"DEU-NW","2017-2018",212515,206674,194378,218970,5841,18137,-6455,17935920,1184.9,1157.66,1102.08,1213.24,27.24,82.82,-28.34,511.4,499.15,478.34,519.96,12.25,33.06,-8.56,1066.1,1029.61,973.81,1085.41,36.49,92.29,-19.31,767.7,743.05,705.2,780.89,24.65,62.5,-13.19,1212.4,1171.3,1092.33,1250.28,41.1,120.07,-37.88
"DEU-NW","2018-2019",204286,208703,195735,221670,-4417,8551,-17384,17940821,1138.7,1168.47,1111.53,1225.42,-29.77,27.17,-86.72,489.5,497.65,476.33,518.97,-8.15,13.17,-29.47,1010.1,1025.2,967.58,1082.81,-15.1,42.52,-72.71,730,740.06,700.99,779.14,-10.06,29.01,-49.14,1147.8,1167.34,1084.05,1250.63,-19.54,63.75,-102.83
"DEU-NW","2019-2020",208563,210732,196920,224543,-2169,11643,-15980,17926042,1163.5,1179.29,1120.77,1237.81,-15.79,42.73,-74.31,493.3,496.15,474.24,518.07,-2.85,19.06,-24.77,1020.5,1020.78,961.02,1080.54,-0.28,59.48,-60.04,737.1,737.08,696.55,777.62,0.02,40.55,-40.52,1160.5,1163.38,1074.67,1252.09,-2.88,85.83,-91.59
"DEU-NW","2020-2021",218680,212760,197961,227560,5920,20719,-8880,17983110,1216.2,1190.1,1129.82,1250.39,26.1,86.38,-34.19,513.5,494.66,472.09,517.23,18.84,41.41,-3.73,1059.7,1016.36,954.16,1078.56,43.34,105.54,-18.86,765.6,734.1,691.91,776.29,31.5,73.69,-10.69,1204.2,1159.42,1064.37,1254.48,44.78,139.83,-50.28
"DEU-NW","2021-2022",227822,214789,198885,230693,13033,28937,-2871,18145836,1255.5,1200.92,1138.69,1263.14,54.58,116.81,-7.64,521.9,493.16,469.86,516.46,28.74,52.04,5.44,1089.5,1011.94,947.04,1076.85,77.56,142.46,12.65,784.2,731.12,687.1,775.14,53.08,97.1,9.06,1240,1155.46,1053.32,1257.61,84.54,186.68,-17.61
"DEU-RP","2000-2001",42042,,,,,,,4050932,1037.8,,,,,,,560.9,,,,,,,1175.3,,,,,,,842.7,,,,,,,1358.7,,,,,,
"DEU-RP","2001-2002",42376,,,,,,,4057691,1044.3,,,,,,,558.4,,,,,,,1184.4,,,,,,,846.6,,,,,,,1372.1,,,,,,
"DEU-RP","2002-2003",44150,,,,,,,4059310,1087.6,,,,,,,570.6,,,,,,,1224.6,,,,,,,873.1,,,,,,,1422.2,,,,,,
"DEU-RP","2003-2004",41871,,,,,,,4060404,1031.2,,,,,,,534.3,,,,,,,1123.8,,,,,,,806.4,,,,,,,1301.9,,,,,,
"DEU-RP","2004-2005",42688,,,,,,,4057289,1052.1,1037.94,983.61,1092.27,14.16,68.49,-40.17,527.7,,,,,,,1114,,,,,,,799.1,,,,,,,1292,,,,,,
"DEU-RP","2005-2006",42130,,,,,,,4051098,1039.9,1047.55,994.25,1100.86,-7.65,45.65,-60.96,506,,,,,,,1072.2,,,,,,,768.2,,,,,,,1244.3,,,,,,
"DEU-RP","2006-2007",41639,,,,,,,4041177,1030.3,1057.16,1004.74,1109.58,-26.86,25.56,-79.28,497,504.18,482.23,526.12,-7.18,14.77,-29.12,1040.6,,,,,,,748.8,,,,,,,1206.1,,,,,,
"DEU-RP","2007-2008",42952,,,,,,,4024659,1067.2,1066.77,1015.08,1118.46,0.43,52.12,-51.26,502.8,502.61,481.19,524.03,0.19,21.61,-21.23,1059.4,,,,,,,760.6,,,,,,,1228.6,,,,,,
"DEU-RP","2008-2009",44009,,,,,,,4010776,1097.2,1076.38,1025.27,1127.49,20.82,71.93,-30.29,507.2,501.04,480.06,522.02,6.16,27.14,-14.82,1068,1054.5,994.51,1114.49,13.5,73.49,-46.49,766.3,757.58,716.49,798.67,8.72,49.81,-32.37,1237.9,1220.4,1148.78,1292.02,17.5,89.12,-54.12
"DEU-RP","2009-2010",43114,,,,,,,4000313,1077.7,1085.99,1035.29,1136.68,-8.29,42.41,-58.98,495.1,499.47,478.84,520.1,-4.37,16.26,-25,1035.1,1050.1,992,1108.2,-15,43.1,-73.1,743.7,754.65,714.86,794.45,-10.95,28.84,-50.75,1197.7,1215.37,1146.01,1284.73,-17.67,51.69,-87.03
"DEU-RP","2010-2011",43547,,,,,,,3990570,1091.3,1095.6,1045.16,1146.04,-4.3,46.14,-54.74,501.3,497.9,477.53,518.27,3.4,23.77,-16.97,1046.5,1045.7,989.12,1102.28,0.8,57.38,-55.78,752.8,751.73,712.97,790.48,1.07,39.83,-37.68,1210.8,1210.33,1142.78,1277.89,0.47,68.02,-67.09
"DEU-RP","2011-2012",44310,,,,,,,3991386,1110.1,1105.21,1054.85,1155.56,4.89,55.25,-45.46,501.6,496.33,476.11,516.55,5.27,25.49,-14.95,1046.9,1041.3,985.83,1096.77,5.6,61.07,-49.87,753.4,748.8,710.81,786.8,4.6,42.59,-33.4,1211.3,1205.3,1139.07,1271.53,6,72.23,-60.23
"DEU-RP","2012-2013",46050,45019,41587,48450,1031,4463,-2400,3998919,1151.6,1114.82,1064.37,1165.26,36.78,87.23,-13.66,508.1,494.76,474.59,514.93,13.34,33.51,-6.83,1065.3,1036.9,982.1,1091.7,28.4,83.2,-26.4,765.6,745.88,708.34,783.41,19.72,57.26,-17.81,1233.5,1200.27,1134.85,1265.69,33.23,98.65,-32.19
