"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"MUS",2016,10174,10058,9667,10449,116,507,-275,1293458,786.6,777.58,747.1,808.06,9.02,39.5,-21.46
"MUS",2017,10140,10404,10029,10780,-264,111,-640,1294458,783.3,803.92,774.63,833.21,-20.62,8.67,-49.91
"MUS",2018,10787,10751,10360,11142,36,427,-355,1295000,833,830.26,799.78,860.74,2.74,33.22,-27.74
"MUS",2019,11174,11098,10664,11532,76,510,-358,1295458,862.6,856.6,822.78,890.42,6,39.82,-27.82
"MUS",2020,11060,11444,10948,11941,-384,112,-881,1296917,852.8,882.94,844.2,921.68,-30.14,8.6,-68.88
"MUS",2021,13274,11791,11217,12365,1483,2057,909,1298458,1022.2,909.28,864.54,954.02,112.92,157.66,68.18
"MUS",2022,12938,12138,11478,12797,800,1460,141,1299458,995.7,935.62,884.19,987.05,60.08,111.51,8.65
"MYS",2015,155786,157236,152760,161712,-1450,3026,-5926,31049610,501.8,506.28,492.57,519.99,-4.48,9.23,-18.19
"MYS",2016,162201,161811,157777,165846,390,4424,-3645,31506741,514.8,513.55,501.19,525.91,1.25,13.61,-11.11
"MYS",2017,168168,166386,162510,170263,1782,5658,-2095,31957277,526.3,520.82,508.94,532.7,5.48,17.36,-6.4
"MYS",2018,172031,170961,166927,174996,1070,5104,-2965,32381903,531.3,528.09,515.73,540.45,3.21,15.57,-9.15
"MYS",2019,173746,175536,171060,180012,-1790,2686,-6266,32786862,529.9,535.36,521.65,549.07,-5.46,8.25,-19.17
"MYS",2020,166507,180111,174983,185239,-13604,-8476,-18732,33183118,501.8,542.63,526.92,558.34,-40.83,-25.12,-56.54
"MYS",2021,224569,184686,178765,190608,39883,45804,33961,33583788,668.5,549.9,531.76,568.04,118.6,136.74,100.46
"MYS",2022,199951,189261,182455,196068,10690,17496,3883,33993538,588.3,557.17,536.32,578.02,31.13,51.98,10.28
"MYT",2015,617,635,591,680,-18,26,-63,248904,248,255.48,237.52,273.44,-7.48,10.48,-25.44
"MYT",2016,682,665,625,705,17,57,-23,259395,263.2,256.02,239.83,272.21,7.18,23.37,-9.01
"MYT",2017,711,695,656,734,16,55,-23,270885,262.4,256.56,241,272.12,5.84,21.4,-9.72
"MYT",2018,716,725,685,765,-9,31,-49,282395,253.8,257.1,240.91,273.29,-3.3,12.89,-19.49
"MYT",2019,750,755,711,800,-5,39,-50,293885,255.4,257.64,239.68,275.6,-2.24,15.72,-20.2
"MYT",2020,932,785,734,836,147,198,96,304904,306,258.18,237.6,278.76,47.82,68.4,27.24
"MYT",2021,1096,815,756,874,281,340,222,315517,347.7,258.72,234.96,282.48,88.98,112.74,65.22
"MYT",2022,940,845,777,913,95,163,27,326767,287.7,259.26,231.94,286.58,28.44,55.76,1.12
"NCL",2015,1465,1487,1394,1581,-22,71,-116,282458,518.7,526.26,493.89,558.63,-7.56,24.81,-39.93
"NCL",2016,1569,1518,1434,1603,51,135,-34,283458,553.5,536.05,506.87,565.23,17.45,46.63,-11.73
"NCL",2017,1531,1550,1469,1630,-19,62,-99,284000,539.1,545.84,517.8,573.88,-6.74,21.3,-34.78
"NCL",2018,1556,1581,1497,1665,-25,59,-109,284458,547,555.63,526.45,584.81,-8.63,20.55,-37.81
"NCL",2019,1627,1612,1519,1705,15,108,-78,285000,570.9,565.42,533.05,597.79,5.48,37.85,-26.89
"NCL",2020,1540,1643,1536,1750,-103,4,-210,285917,538.7,575.21,538.12,612.3,-36.51,0.58,-73.6
"NCL",2021,1983,1674,1551,1797,309,432,186,287344,690,585,542.17,627.83,105,147.83,62.17
"NCL",2022,1902,1705,1563,1847,197,339,55,288094,660.2,594.79,545.56,644.02,65.41,114.64,16.18
"NIC",2015,23540,23411,22725,24097,129,815,-557,6294247,373.9,372,361.65,382.35,1.9,12.25,-8.45
"NIC",2016,23738,23827,23209,24445,-89,529,-707,6384707,371.8,373.13,363.8,382.46,-1.33,8,-10.66
"NIC",2017,24300,24243,23649,24837,57,651,-537,6476164,375.2,374.26,365.3,383.22,0.94,9.9,-8.02
"NIC",2018,24296,24659,24040,25277,-363,256,-981,6568164,369.9,375.39,366.06,384.72,-5.49,3.84,-14.82
"NIC",2019,25340,25074,24388,25761,266,952,-421,6659705,380.5,376.52,366.17,386.87,3.98,14.33,-6.37
"NIC",2020,33681,25490,24704,26276,8191,8977,7405,6751623,498.9,377.65,365.8,389.5,121.25,133.1,109.4
"NIC",2021,34999,25906,24998,26814,9093,10001,8185,6844164,511.1,378.78,365.09,392.47,132.32,146.01,118.63
"NLD",1996,137596,,,,,,,15568546,883.9,,,,,,,564.4,,,,,,,1288.1,,,,,,,897.3,,,,,,,1237.7,,,,,,
"NLD",1997,135770,,,,,,,15656705,867.2,,,,,,,547.9,,,,,,,1252.8,,,,,,,872.3,,,,,,,1203.5,,,,,,
"NLD",1998,137432,,,,,,,15756198,872.2,,,,,,,546.8,,,,,,,1250,,,,,,,870.5,,,,,,,1200.4,,,,,,
"NLD",1999,140539,,,,,,,15865891,885.9,,,,,,,551.6,,,,,,,1262.5,,,,,,,879.4,,,,,,,1211.3,,,,,,
"NLD",2000,140919,,,,,,,15924661,885,,,,,,,537,,,,,,,1255.5,,,,,,,865.1,,,,,,,1240.6,,,,,,
"NLD",2001,141046,,,,,,,16045049,879.1,,,,,,,527,,,,,,,1231.3,,,,,,,848.7,,,,,,,1216.9,,,,,,
"NLD",2002,142747,,,,,,,16148091,884,,,,,,,522.6,,,,,,,1225.7,,,,,,,844.1,,,,,,,1211.1,,,,,,
"NLD",2003,142329,,,,,,,16224673,877.3,,,,,,,511.5,,,,,,,1201.2,,,,,,,827.4,,,,,,,1186.5,,,,,,
"NLD",2004,136840,,,,,,,16281323,840.5,,,,,,,482.5,,,,,,,1132.8,,,,,,,780,,,,,,,1119.4,,,,,,
"NLD",2005,136578,,,,,,,16319591,836.9,,,,,,,471.6,,,,,,,1111.4,,,,,,,764.8,,,,,,,1097.7,,,,,,
"NLD",2006,135616,,,,,,,16345872,829.7,,,,,,,457.3,,,,,,,1083.1,,,,,,,744.4,,,,,,,1069.4,,,,,,
"NLD",2007,133251,,,,,,,16381242,813.4,,,,,,,439.3,,,,,,,1041.6,,,,,,,715.5,,,,,,,1028.5,,,,,,
"NLD",2008,135376,,,,,,,16444828,823.3,,,,,,,435.3,,,,,,,1035.2,,,,,,,711.4,,,,,,,1021.5,,,,,,
"NLD",2009,134389,,,,,,,16529533,813.1,,,,,,,422.9,,,,,,,1004.7,,,,,,,690.5,,,,,,,991.5,,,,,,
"NLD",2010,136111,,,,,,,16614618,819.2,,,,,,,417.5,,,,,,,994,,,,,,,682.6,,,,,,,980.9,,,,,,
"NLD",2011,135782,,,,,,,16692357,813.4,,,,,,,406.8,,,,,,,968.3,,,,,,,665.5,,,,,,,955.2,,,,,,
"NLD",2012,140934,,,,,,,16754490,841.2,,,,,,,411.3,,,,,,,983.9,,,,,,,675.5,,,,,,,970.1,,,,,,
"NLD",2013,141272,,,,,,,16803956,840.8,,,,,,,402.9,,,,,,,966.3,,,,,,,662.7,,,,,,,952.7,,,,,,
"NLD",2014,139270,,,,,,,16864325,825.8,,,,,,,389.3,,,,,,,931.6,,,,,,,639.6,,,,,,,918.4,,,,,,
"NLD",2015,147089,147504,144554,150454,-415,2535,-3365,16939172,868.4,871.18,853.26,889.1,-2.78,15.14,-20.7,399.6,401.08,393.93,408.23,-1.48,5.67,-8.63,965.4,968.64,949.05,988.23,-3.24,16.35,-22.83,661,663.52,650.32,676.72,-2.52,10.68,-15.72,951.2,954.28,935.37,973.19,-3.08,15.83,-21.99
"NLD",2016,148981,148908,146249,151568,72,2732,-2587,17029334,874.9,874.24,858.09,890.39,0.66,16.81,-15.49,396.2,395.19,388.75,401.63,1.01,7.45,-5.43,956.2,955.35,937.69,973.01,0.85,18.51,-16.81,655.4,654.52,642.62,666.42,0.88,12.78,-11.02,941.9,940.91,923.86,957.96,0.99,18.04,-16.06
"NLD",2017,150221,150313,147759,152868,-92,2462,-2647,17130338,877,877.3,861.78,892.82,-0.3,15.22,-15.82,388.9,389.3,383.11,395.49,-0.4,5.79,-6.59,942,942.06,925.09,959.03,-0.06,16.91,-17.03,645.8,645.52,634.09,656.95,0.28,11.71,-11.15,927.1,927.54,911.16,943.92,-0.44,15.94,-16.82
"NLD",2018,153344,151718,149059,154377,1626,4285,-1033,17230657,890.1,880.36,864.21,896.51,9.74,25.89,-6.41,387.1,383.41,376.97,389.85,3.69,10.13,-2.75,939.3,928.77,911.11,946.43,10.53,28.19,-7.13,643.4,636.52,624.62,648.42,6.88,18.78,-5.02,924.4,914.17,897.12,931.22,10.23,27.28,-6.82
"NLD",2019,151932,153123,150173,156073,-1191,1759,-4141,17343674,876.1,883.42,865.5,901.34,-7.32,10.6,-25.24,374.7,377.52,370.37,384.67,-2.82,4.33,-9.97,907.4,915.48,895.89,935.07,-8.08,11.51,-27.67,622,627.52,614.32,640.72,-5.52,7.68,-18.72,893.1,900.8,881.89,919.71,-7.7,11.21,-26.61
"NLD",2020,168610,154528,151148,157908,14082,17462,10702,17440848,966.8,886.48,865.95,907.01,80.32,100.85,59.79,403.5,371.63,363.44,379.82,31.87,40.06,23.68,985.6,902.19,879.74,924.64,83.41,105.86,60.96,674.6,618.52,603.4,633.64,56.08,71.2,40.96,969.2,887.43,865.76,909.1,81.77,103.44,60.1
"NLD",2021,170757,155933,152031,159835,14824,18726,10922,17531942,974,889.54,865.84,913.24,84.46,108.16,60.76,403.8,365.74,356.28,375.2,38.06,47.52,28.6,978.9,888.9,862.98,914.82,90,115.92,64.08,670.2,609.52,592.06,626.98,60.68,78.14,43.22,963.9,874.06,849.04,899.08,89.84,114.86,64.82
"NLD",2022,169535,157338,152852,161824,12197,16683,7711,17585091,964.1,892.6,865.35,919.85,71.5,98.75,44.25,413.2,359.85,348.98,370.72,53.35,64.22,42.48,968.3,875.61,845.81,905.41,92.69,122.49,62.89,672.4,600.52,580.45,620.59,71.88,91.95,51.81,922,860.69,831.93,889.45,61.31,90.07,32.55
"NOR",2001,44019,,,,,,,4513554,975.3,,,,,,,502,,,,,,,1161.6,,,,,,,802.7,,,,,,,1046.8,,,,,,
"NOR",2002,44381,,,,,,,4537889,978,,,,,,,499.2,,,,,,,1160.2,,,,,,,800.5,,,,,,,1045.1,,,,,,
"NOR",2003,42533,,,,,,,4564613,931.8,,,,,,,473.7,,,,,,,1099.5,,,,,,,759.8,,,,,,,990.4,,,,,,
"NOR",2004,41263,,,,,,,4591634,898.7,,,,,,,455.1,,,,,,,1053.2,,,,,,,728.8,,,,,,,948.9,,,,,,
"NOR",2005,41137,,,,,,,4622966,889.9,,,,,,,445.7,,,,,,,1039.6,,,,,,,717.7,,,,,,,935.9,,,,,,
"NOR",2006,41261,,,,,,,4660284,885.4,,,,,,,439.2,,,,,,,1029.3,,,,,,,710.3,,,,,,,925.9,,,,,,
"NOR",2007,42013,41851,41136,42567,162,877,-554,4708616,892.4,,,,,,,439.9,441.63,435.95,447.31,-1.73,3.95,-7.41,1038.9,,,,,,,715.4,716.46,705.81,727.11,-1.06,9.59,-11.71,933.8,,,,,,
"NOR",2008,41770,41739,41041,42438,31,729,-668,4767619,876.2,868.78,849.52,888.04,7.42,26.68,-11.84,434.1,434.46,428.92,440,-0.36,5.18,-5.9,1024.1,1025.68,1007.86,1043.51,-1.58,16.24,-19.41,705.4,706.51,696.11,716.91,-1.11,9.29,-11.51,920.6,921.98,906.5,937.46,-1.38,14.1,-16.86
"NOR",2009,41368,41627,40944,42311,-259,424,-943,4828160,857,858.06,839.32,876.79,-1.06,17.68,-19.79,425.3,427.3,421.87,432.72,-2,3.43,-7.42,1002.4,1011.73,994.39,1029.07,-9.33,8.01,-26.67,691.5,696.56,686.37,706.74,-5.06,5.13,-15.24,900.8,909.07,894.02,924.13,-8.27,6.78,-23.33
"NOR",2010,41497,41515,40843,42188,-18,654,-691,4888656,848.9,847.33,829.03,865.63,1.57,19.87,-16.73,420.4,420.13,414.79,425.47,0.27,5.61,-5.07,996.3,997.77,980.84,1014.71,-1.47,15.46,-18.41,685.6,686.6,676.59,696.62,-1,9.01,-11.02,895.1,896.16,881.46,910.87,-1.06,13.64,-15.77
"NOR",2011,41358,41403,40739,42068,-45,619,-710,4952458,835.2,836.61,818.64,854.58,-1.41,16.56,-19.38,414.5,412.96,407.69,418.24,1.54,6.81,-3.74,982.4,983.82,967.19,1000.45,-1.42,15.21,-18.05,677.2,676.65,666.76,686.54,0.55,10.44,-9.34,882.3,883.25,868.81,897.7,-0.95,13.49,-15.4
"NOR",2012,41983,41291,40632,41951,692,1351,32,5017947,836.7,825.89,808.14,843.63,10.81,28.56,-6.93,411.5,405.8,400.57,411.03,5.7,10.93,0.47,988.8,969.87,953.44,986.29,18.93,35.36,2.51,678.8,666.7,656.88,676.51,12.1,21.92,2.29,886.7,870.35,856.09,884.61,16.35,30.61,2.09
"NOR",2013,41219,41179,40522,41837,40,697,-618,5079079,811.7,815.16,797.53,832.79,-3.46,14.17,-21.09,401.6,398.63,393.41,403.85,2.97,8.19,-2.25,961.6,955.91,939.59,972.23,5.69,22.01,-10.63,660.5,656.75,646.96,666.54,3.75,13.54,-6.04,862.8,857.44,843.27,871.61,5.36,19.53,-8.81
"NOR",2014,40414,41067,40408,41727,-653,6,-1313,5136671,786.8,804.44,786.81,822.07,-17.64,-0.01,-35.27,387.4,391.46,386.23,396.7,-4.06,1.17,-9.3,932.7,941.96,925.64,958.28,-9.26,7.06,-25.58,640.3,646.79,636.98,656.61,-6.49,3.32,-16.31,836.2,844.53,830.36,858.7,-8.33,5.84,-22.5
"NOR",2015,40764,40956,40291,41620,-192,473,-856,5188182,785.8,793.71,775.97,811.46,-7.91,9.83,-25.66,382.6,384.3,379.03,389.57,-1.7,3.57,-6.97,930.4,928,911.58,944.43,2.4,18.82,-14.03,637.6,636.84,626.95,646.73,0.76,10.65,-9.13,833.1,831.62,817.36,845.88,1.48,15.74,-12.78
"NOR",2016,40665,40844,40171,41516,-179,494,-851,5234063,777,782.99,765.02,800.96,-5.99,11.98,-23.96,376.9,377.13,371.79,382.47,-0.23,5.11,-5.57,913.9,914.05,897.41,930.68,-0.15,16.49,-16.78,626.6,626.89,616.87,636.9,-0.29,9.73,-10.3,818.6,818.71,804.27,833.15,-0.11,14.33,-14.55
"NOR",2017,40781,40732,40048,41415,49,733,-634,5276609,772.9,772.27,753.97,790.57,0.63,18.93,-17.67,369.5,369.96,364.54,375.39,-0.46,4.96,-5.89,902.2,900.09,883.15,917.03,2.11,19.05,-14.83,617.9,616.94,606.75,627.12,0.96,11.15,-9.22,807.3,805.8,791.1,820.51,1.5,16.2,-13.21
"NOR",2018,40857,40620,39921,41318,237,936,-461,5311604,769.3,761.54,742.81,780.28,7.76,26.49,-10.98,363.8,362.8,357.26,368.34,1,6.54,-4.54,887.7,886.14,868.8,903.48,1.56,18.9,-15.78,608.3,606.98,596.59,617.38,1.32,11.71,-9.08,794.4,792.9,777.84,807.95,1.5,16.56,-13.55
"NOR",2019,40644,40508,39792,41223,136,852,-579,5347519,760.1,750.82,731.56,770.08,9.28,28.54,-9.98,354.7,355.63,349.95,361.31,-0.93,4.75,-6.61,864.7,872.18,854.36,890.01,-7.48,10.34,-25.31,592.6,597.03,586.38,607.68,-4.43,6.22,-15.08,773.9,779.99,764.51,795.47,-6.09,9.39,-21.57
"NOR",2020,40600,40396,39660,41131,204,940,-531,5379246,754.8,740.1,720.22,759.97,14.7,34.58,-5.17,346.5,348.47,342.63,354.3,-1.97,3.87,-7.8,844.5,858.23,839.83,876.63,-13.73,4.67,-32.13,579.1,587.08,576.13,598.02,-7.98,2.97,-18.92,755.9,767.08,751.11,783.05,-11.18,4.79,-27.15
"NOR",2021,42027,40284,39526,41041,1743,2501,986,5407995,777,729.37,708.8,749.94,47.63,68.2,27.06,349.4,341.3,335.29,347.31,8.1,14.11,2.09,856.2,844.27,825.24,863.31,11.93,30.96,-7.11,586.2,577.12,565.85,588.4,9.08,20.35,-2.2,766,754.17,737.64,770.7,11.83,28.36,-4.7
"NOR",2022,45684,40172,39390,40953,5512,6294,4731,5475386,834.4,718.65,697.31,739.98,115.75,137.09,94.42,372.7,334.13,327.93,340.34,38.57,44.77,32.36,899.7,830.32,810.57,850.07,69.38,89.13,49.63,619.2,567.17,555.53,578.81,52.03,63.67,40.39,806.9,741.26,724.12,758.41,65.64,82.78,48.49
"NZL",2011,30264,,,,,,,4393900,688.7,,,,,,,429,,,,,,,964.7,,,,,,,678.9,,,,,,,756.6,,,,,,
"NZL",2012,30127,,,,,,,4430164,680,,,,,,,414.3,,,,,,,937.1,,,,,,,658.4,,,,,,,733.8,,,,,,
"NZL",2013,29429,,,,,,,4486316,655.9,,,,,,,395.7,,,,,,,888.3,,,,,,,625.5,,,,,,,696.9,,,,,,
"NZL",2014,31040,,,,,,,4565878,679.7,,,,,,,402.7,,,,,,,911.9,,,,,,,640.8,,,,,,,713.6,,,,,,
"NZL",2015,31712,31444,29742,33145,268,1970,-1433,4660928,680.3,673.84,638.22,709.46,6.46,42.08,-29.16,398.2,394.74,374.99,414.49,3.46,23.21,-16.29,904.4,895.44,846.77,944.11,8.96,57.63,-39.71,634.4,628.58,595.45,661.71,5.82,38.95,-27.31,707.6,700.72,663.34,738.1,6.88,44.26,-30.5
"NZL",2016,31336,32116,30582,33649,-780,754,-2313,4760277,658.1,674.92,642.82,707.02,-16.82,15.28,-48.92,383.4,392.79,374.99,410.59,-9.39,8.41,-27.19,865.8,889.53,845.66,933.4,-23.73,20.14,-67.6,608.9,624.86,595,654.72,-15.96,13.9,-45.82,678.2,696.35,662.66,730.04,-18.15,15.54,-51.84
"NZL",2017,33581,32788,31314,34261,793,2267,-680,4854412,691.7,676,645.15,706.85,15.7,46.55,-15.15,399.7,390.84,373.74,407.94,8.86,25.96,-8.24,905,883.62,841.47,925.77,21.38,63.53,-20.77,636,621.14,592.45,649.83,14.86,43.55,-13.83,708.4,691.98,659.61,724.35,16.42,48.79,-15.95
"NZL",2018,33140,33460,31926,34993,-320,1214,-1853,4943868,670.3,677.08,644.98,709.18,-6.78,25.32,-38.88,385.5,388.89,371.09,406.69,-3.39,14.41,-21.19,870.3,877.71,833.84,921.58,-7.41,36.46,-51.28,612.3,617.42,587.56,647.28,-5.12,24.74,-34.98,681.7,687.61,653.92,721.3,-5.91,27.78,-39.6
"NZL",2019,34170,34132,32430,35833,38,1740,-1663,5027928,679.6,678.16,642.54,713.78,1.44,37.06,-34.18,387.4,386.94,367.19,406.69,0.46,20.21,-19.29,872.6,871.8,823.13,920.47,0.8,49.47,-47.87,614.1,613.7,580.57,646.83,0.4,33.53,-32.73,684,683.24,645.86,720.62,0.76,38.14,-36.62
"NZL",2020,32739,34804,32855,36753,-2065,-116,-4014,5090540,643.1,679.24,638.44,720.04,-36.14,4.66,-76.94,362,384.99,362.37,407.61,-22.99,-0.37,-45.61,811,865.89,810.13,921.65,-54.89,0.87,-110.65,571.6,609.98,572.02,647.94,-38.38,-0.42,-76.34,636.6,678.87,636.05,721.69,-42.27,0.55,-85.09
"NZL",2021,34909,35476,33225,37727,-567,1684,-2818,5124886,681.2,680.32,633.2,727.44,0.88,48,-46.24,374.2,383.04,356.92,409.16,-8.84,17.28,-34.96,841.1,859.98,795.6,924.36,-18.88,45.5,-83.26,592.3,606.26,562.43,650.09,-13.96,29.87,-57.79,659.6,674.5,625.06,723.94,-14.9,34.54,-64.34
"NZL",2022,38546,36148,33561,38735,2398,4985,-189,5147280,748.8,681.4,627.24,735.56,67.4,121.56,13.24,399.2,381.09,351.06,411.12,18.11,48.14,-11.92,903.7,854.07,780.06,928.08,49.63,123.64,-24.38,635.3,602.54,552.16,652.92,32.76,83.14,-17.62,707.4,670.13,613.29,726.97,37.27,94.11,-19.57
"OMN",2015,7457,8062,6645,9479,-605,812,-2022,4182618,178.4,189.34,164.06,214.62,-10.94,14.34,-36.22
"OMN",2016,8829,8302,7025,9579,527,1804,-750,4389205,201.3,190.33,167.55,213.11,10.97,33.75,-11.81
"OMN",2017,8862,8542,7315,9768,320,1547,-906,4537330,195.3,191.32,169.43,213.21,3.98,25.87,-17.91
"OMN",2018,8979,8781,7505,10058,198,1474,-1079,4599207,195.2,192.31,169.53,215.09,2.89,25.67,-19.89
"OMN",2019,8581,9021,7605,10438,-440,976,-1857,4603626,186.4,193.3,168.02,218.58,-6.9,18.38,-32.18
"OMN",2020,10589,9261,7638,10884,1328,2951,-295,4546835,233,194.29,165.33,223.25,38.71,67.67,9.75
"OMN",2021,12649,9501,7627,11375,3148,5022,1274,4497000,281.3,195.28,161.84,228.72,86.02,119.46,52.58
"OMN",2022,9650,9741,7586,11895,-91,2064,-2245,4497000,214.6,196.27,157.83,234.71,18.33,56.77,-20.11
"PAN",2015,18182,18292,17949,18635,-110,233,-453,3953623,459.9,462.7,454.11,471.29,-2.8,5.79,-11.39
"PAN",2016,18882,18806,18497,19115,76,385,-233,4023082,469.3,467.33,459.59,475.07,1.97,9.71,-5.77
"PAN",2017,19482,19320,19023,19617,162,459,-135,4092623,476,471.96,464.52,479.4,4.04,11.48,-3.4
"PAN",2018,19720,19833,19524,20142,-113,196,-422,4161623,473.8,476.59,468.85,484.33,-2.79,4.95,-10.53
"PAN",2019,20332,20347,20004,20690,-15,328,-358,4229248,480.8,481.22,472.63,489.81,-0.42,8.17,-9.01
"PAN",2020,23876,20861,20468,21254,3015,3408,2622,4291582,556,485.85,476.01,495.69,70.15,79.99,60.31
"PER",2018,151727,,,,,,,32196698,471.1,,,,,,
"PER",2019,157479,,,,,,,32819408,479.8,,,,,,
"PER",2020,240919,,,,,,,33300393,723.3,,,,,,
"PER",2021,264087,,,,,,,33783460,782.9,,,,,,
"PHL",2015,560605,561001,537584,584417,-396,23021,-23812,102955439,544.5,545.02,523.21,566.83,-0.52,21.29,-22.33
"PHL",2016,582183,573815,552708,594923,8368,29475,-12740,104796798,555.5,547.52,527.86,567.18,7.98,27.64,-11.68
"PHL",2017,579237,586630,566350,606909,-7393,12887,-27672,106660855,543.1,550.02,531.13,568.91,-6.92,11.97,-25.81
"PHL",2018,590709,599444,578337,620551,-8735,12372,-29842,108492523,544.5,552.52,532.86,572.18,-8.02,11.64,-27.68
"PHL",2019,620414,612258,588842,635675,8156,31572,-15261,110304356,562.5,555.02,533.21,576.83,7.48,29.29,-14.33
"PHL",2020,613936,625073,598246,651900,-11137,15690,-37964,112115175,547.5,557.52,532.54,582.5,-10.02,14.96,-35
"PHL",2021,879429,637887,606910,668864,241542,272519,210565,113928220,771.7,560.02,531.17,588.87,211.68,240.53,182.83
"PHL",2022,672188,650702,615092,686311,21486,57096,-14123,115748470,580.8,562.52,529.36,595.68,18.28,51.44,-14.88
"POL",2001,361809,,,,,,,38248188,946,,,,,,,712.3,,,,,,,1541.1,,,,,,,1081.5,,,,,,,1436.5,,,,,,
"POL",2002,358986,,,,,,,38230590,939,,,,,,,689.1,,,,,,,1485.4,,,,,,,1043.1,,,,,,,1384.5,,,,,,
"POL",2003,364928,,,,,,,38204837,955.2,,,,,,,683.1,,,,,,,1477.5,,,,,,,1036.3,,,,,,,1377,,,,,,
"POL",2004,363505,,,,,,,38182383,952,,,,,,,667.1,,,,,,,1428.2,,,,,,,1004.8,,,,,,,1333.2,,,,,,
"POL",2005,369260,,,,,,,38165606,967.5,,,,,,,662.8,,,,,,,1414.3,,,,,,,996.3,,,,,,,1320.6,,,,,,
"POL",2006,370607,,,,,,,38141570,971.7,,,,,,,650.1,642.7,614.78,670.62,7.4,35.32,-20.52,1378.7,,,,,,,972.5,,,,,,,1288.3,,,,,,
"POL",2007,375969,,,,,,,38120654,986.3,,,,,,,644,633.66,606.33,660.98,10.34,37.67,-16.98,1364.8,,,,,,,963.3,,,,,,,1274.7,,,,,,
"POL",2008,379102,,,,,,,38125567,994.4,,,,,,,633.6,624.61,597.79,651.43,8.99,35.81,-17.83,1345.4,,,,,,,949.4,,,,,,,1255.8,,,,,,
"POL",2009,384611,,,,,,,38117932,1009,,,,,,,625.4,615.57,589.16,641.98,9.83,36.24,-16.58,1336.1,,,,,,,940.9,,,,,,,1246.2,,,,,,
"POL",2010,378785,,,,,,,38081359,994.7,,,,,,,599,606.52,580.42,632.62,-7.52,18.58,-33.62,1284.1,,,,,,,903.1,,,,,,,1196.9,,,,,,
"POL",2011,376136,,,,,,,38063248,988.2,,,,,,,581.7,597.48,571.59,623.37,-15.78,10.11,-41.67,1244.3,,,,,,,875.6,,,,,,,1161,,,,,,
"POL",2012,384415,,,,,,,38063175,1009.9,,,,,,,580.3,588.44,562.65,614.22,-8.14,17.65,-33.92,1246.9,,,,,,,875.6,,,,,,,1163.5,,,,,,
"POL",2013,386890,,,,,,,38040621,1017,,,,,,,571.5,579.39,553.61,605.18,-7.89,17.89,-33.68,1235.7,,,,,,,865.6,,,,,,,1152.7,,,,,,
"POL",2014,376488,,,,,,,38011855,990.4,,,,,,,546.3,570.35,544.46,596.24,-24.05,1.84,-49.94,1182.6,,,,,,,828,,,,,,,1103.2,,,,,,
"POL",2015,395081,391662,376180,407144,3419,18901,-12063,37986777,1040,1031.14,990.8,1071.48,8.86,49.2,-31.48,560.3,561.3,535.2,587.4,-1,25.1,-27.1,1221.8,1210.66,1163.68,1257.64,11.14,58.12,-35.84,853.6,846.2,814.13,878.27,7.4,39.47,-24.67,1139.8,1129.48,1086.98,1171.98,10.32,52.82,-32.18
"POL",2016,389035,396758,382803,410714,-7723,6232,-21679,37970035,1024.6,1044.68,1008.32,1081.04,-20.08,16.28,-56.44,543.4,552.26,525.85,578.67,-8.86,17.55,-35.27,1179.4,1203.44,1161.09,1245.79,-24.04,18.31,-66.39,824.7,840.92,812.01,869.83,-16.22,12.69,-45.13,1101.7,1123.4,1085.09,1161.71,-21.7,16.61,-60.01
"POL",2017,403801,401854,388446,415262,1947,15355,-11461,37974790,1063.3,1058.22,1023.29,1093.15,5.08,40.01,-29.85,550.2,543.22,516.4,570.04,6.98,33.8,-19.84,1201.9,1196.22,1155.53,1236.91,5.68,46.37,-35.01,839.5,835.64,807.87,863.41,3.86,31.63,-23.91,1121.8,1117.32,1080.51,1154.13,4.48,41.29,-32.33
"POL",2018,412550,406950,392995,420906,5600,19555,-8356,37974787,1086.4,1071.76,1035.4,1108.12,14.64,51,-21.72,551.8,534.17,506.85,561.5,17.63,44.95,-9.7,1205.2,1189,1146.65,1231.35,16.2,58.55,-26.15,841.7,830.36,801.45,859.27,11.34,40.25,-17.57,1126.1,1111.24,1072.93,1149.55,14.86,53.17,-23.45
